id,source,category,question,answer,modified
249,한국교통안전공단,도로자격(화물·버스·택시·정밀),전국 운전적성정밀검사장 주소 및 전화번호를 알고 싶어요.,"■ 서울 성산 검사장 / 서울 마포구 월드컵로 220(성산자동차검사소 내) / ☎ 02) 375-1271
■ 서울 노원 검사장 / 서울 노원구 공릉로 62길 41(노원자동차검사소 2층) / ☎ 02) 973-0586
■ 경기 남부 검사장 / 경기 수원시 권선구 수인로 24(서수원자동차검사소 내) / ☎ 031) 297-9123
■ 경기 북부 검사장 / 경기도 의정부시 평화로 285(호원동) 한국교통안전공단 경기북부 본부 1층 / ☎ 031) 837-7602
■ 인천 검사장 / 인천 남동구 백범로 357(한국교원공제회관 3층) / ☎ 032)830-5920
■ 강원 검사장 / 춘천시 동내로 10 한국교통안전공단 강원본부 3층 / ☎ 033) 240-0100
■ 충북 검사장 / 충북 청주시 흥덕구 사운로 386번길 21(청주자동차검사소 내) / ☎ 043) 262-5002
■ 대전 검사장 / 대전 대덕구 대덕대로 1417번길 31(신탄진자동차검사소 내) / ☎ 042) 933-4328
■ 전북 검사장 / 전북 전주시 덕진구 신행로 44 / ☎ 063) 212-4743
■ 광주 검사장 / 광주 남구 송암로 96(광주자동차검사소 내) / ☎ 062) 606-7626
■ 대구 검사장 / 대구 수성구 노변로 33(수성자동차검사소 내) / ☎ 053) 794-3816
■ 상주 검사장 / 경북 상주시 청리면 마공공단로 80-15 / ☎ 054) 530-0100
■ 경남 검사장 / 경남 창원시 의창구 차룡로 48번길 44,  창원스마트업타워 2층(팔용동 40-5번지) / ☎ 055) 270-0550
■ 부산 검사장 / 부산 사상구 학장로 256(주례자동차검사소 내) / ☎ 051) 315-1421
■ 울산 검사장 / 울산 남구 번영로 90-1 항사랑병원 빌딩 8층 / ☎ 052) 256-9373
■ 제주 검사장 / 제주시 삼봉로 79(제주자동차검사소 내) / ☎ 064) 723-3112
■ 홍성 검사장 / 충남 홍성군 홍성읍 충서로 1207(홍성자동차검사소 내) / ☎ 042) 933-4328
■ 서울 송파 검사장 / 서울특별시 송파구 올림픽로 319, 교통회관 1층(신천동) / ☎ 02) 423-0269
■ 강원 강릉 검사장 / 강릉시 강변로 636-5, 개인택시조합강릉지부 1층 / ☎ 033) 240-0172",2025-09-09
15,한국교통안전공단,도로안전,개인택시면허 양수요건 교통안전교육 대상자는 어떻게 됩니까?,"■ 교육대상자는 아래 사항에 해당하는 자로 「여객자동차 운수사업법」제24조에 따른 여객자동차운송사업의 운전업무 종사자격 중 택시운전 자격을 교육신청 전 취득하여야 합니다. 단, 운전면허 취득일보다 이전에 취득한 택시운전자격은 여객법령에 따라 인정하지 않습니다.
 1. 개인택시면허 양수요건 교통안전교육 대상자
  가. 교육 수료일로부터 3년 이내에 「여객자동차 운수사업법 시행규칙」(이하 “시행규칙이라 한다) 제19조제3항에 따라 개인택시운송사업 면허를 상속받아 그 사업을 직접 승계하려는 자
  나. 교육 수료일로부터 1년 이내에 시행규칙 제19조제9항에 따라 개인택시운송사업 면허를 양수하려는 자
  다. 교육 수료일로부터 1년 이내에 시행규칙 제21조제3항에 따라 개인택시운송사업의 대리운전을 하려는 자
■ 따라서 본 교육을 이수하고 1년 이내 개인택시 운송사업 면허를 양수하여야 하며, 교육 이수 후 1년이 경과하고 개인택시운송사업 면허를 양수하려는 경우에는 다시 교육을 이수하여야 합니다.
■ 기타 궁금하신 사항은 홈페이지나 고객콜센터(1577-0990)로 문의하여 주시기 바랍니다.",2025-09-09
390,한국교통안전공단,도로자격(화물·버스·택시·정밀),사업용운전자격 보수교육은 어디서 받나요?,■ 사업용 운전자 보수교육은 시·도에서 시행하는 교육으로 공단에서 시행하는 합격자 교육과는 다른 제도입니다. 따라서 운전자 보수교육은 해당 지역의 교통연수원 혹은 화물협회나 조합으로 문의하시기 바랍니다.,2025-09-09
125,한국교통안전공단,드론안전,초경량비행장치 조종자증명 종류에는 무엇이 있나요?,"총 12개가 국가자격으로 운영되며, 동력비행장치, 회전익비행장치, 유인자유기구(자가용/사업용), 동력패러글라이더, 무인비행기(1~4종), 무인헬리콥터(1~4종), 무인멀티콥터(1~4종), 무인수직이착륙기(1~4종), 무인비행선, 행글라이더, 패러글라이더, 낙하산류가 있습니다.",2025-08-29
379,한국교통안전공단,자동차검사,신규검사 대상차량은?,"자동차등록령 제20조에 따라 말소등록된 자동차를 다시 등록하는 자동차인 경우와 법 제30조4에 따라 자기인증이 면제된 자동차만 가능합니다. 법 제30조4 따른 자기인증 면제 자동차 : 1. 이삿짐으로 반입하여 수입되는 자동차로서 「대외무역법」에 따라 수입승인이 면제되는 경우 2. 제70조제1호부터 제3호까지의 규정 중 어느 하나에 해당하는 자동차로서 국내에서 운행한 자동차를 수입하는 경우 3. 「대한민국과 아메리카합중국 간의 상호방위조약 제4조에 의한 시설과 구역 및 대한민국에서의 합중국군대의 지위에 관한 협정의 실시에 따른 관세법 등의 임시특례에 관한 법률」에 따라 대한민국에 주재하는 아메리카합중국 군대에서 사용하는 자동차를 수입하는 경우 4. 정부, 지방자치단체, 자동차 제작자 또는 시험연구기관이 시험ㆍ연구의 목적으로 제작등을 하거나 그 밖에 국토교통부령으로 정하는 사유에 해당하는 경우",2025-09-09
221,한국교통안전공단,철도안전,철도차량운전면허 갱신 신청은 어떻게 하나요?,"철도차량운전면허 갱신 신청은 인터넷으로만 신청으로 가능합니다.

■ 인터넷 신청 - TS국가자격시험(https://lic.kotsa.or.kr/railroad/main.do) 접속 후 갱신신청
■ 갱신 신청 시 갱신요건 3개중(운전업무 수행경력 등) 1개 입력 후 증빙자료 업로드 후 요금 결제
■ 갱신 신청 후 면허증을 우편으로 반납
(담당자가 면허증 수령시까지 갱신불가 하오니 면허증 분실시에는 증빙자료 업로드 시 분실사유서를 업로드)
■ 자세한 사항은 054-459-7329~7336로 문의바랍니다.",2025-09-16
129,한국교통안전공단,드론안전,수수료를 감면받을 수 있나요?,"관련법규에 따라 저소득층가정 및 한부모가정의 응시자에게 50% 감면혜택이 있습니다. 관련 서류(수급자증명서 혹은 한부모가정증명서 1개월 이내 발급분)을 '마이페이지→자격정보→나의증명서관리' 메뉴에 등재한 후 031-645-2100~8로 연락 바랍니다.
수수료 결제 후 감면은 불가능하므로, 꼭 결제 전 확인하시기 바랍니다.",2025-08-29
420,한국교통안전공단,자동차튜닝,"자동차 제작자인데, 튜닝 작업을 할 수 있나요?","★ 사이버검사소 - 공지사항[알림마당] - 제작자 검색 - 제작자 튜닝작업 신청 매뉴얼 게시글 참고
제작자의 경우, 인근 공단 검사소를 통한 실사가 필요합니다.
* 관련법령  자동차관리법 시행규칙 제55조의2(튜닝 작업을 할 수 있는 제작자등의 요건 등)",2022-04-29
377,한국교통안전공단,자동차검사,자동차검사소를 방문했더니 실제 자동차와 등록된 자동차 제원이 다릅니다.,자동차 출고당시와 제원표의 수치가 다른경우 먼저 자동차 제조사를 통해 사실확인을 해야합니다. 이후 제원통보가 비정상적으로 진행된것이 확인된 경우 자동차제작사를 통해 자동차안전연구원(자동차인증처)에 제원 정정 요청을 하여 차량 제원을 정정하면 됩니다.,2025-09-09
19,한국교통안전공단,도로안전,개인택시면허 양수요건 경력자 교육과정의 대상자는 어떻게 되나요?,"■ 개인택시면허 양수 요건 경력자 교육과정은 ""개인택시양수교육 접수일 기준, 과거 3년동안 일반택시 운송사업 운수종사 경력이 1년(365일)이상인 자""를 대상으로 하는 간소화 교육(2일)입니다.
■ 개인택시운송사업 면허의 양수요건 등 관련 교통안전교육에 관한 고시 일부개정고시안(국토교통부고시 제2023-377호)에 따라, 과거 2년의 기준이 과거 3년으로 일반택시면허의 경력 인정 범위를 확대하였습니다.
■ 교육 접수일 기준, 과거 3년 동안의 365일 이상(타 일반택시업체 경력 등 합산)의 경력이며, 운수종사자 관리 시스템(https://drv.kotsa.or.kr)에서 본인의 경력을 확인할 수 있습니다.",2025-09-09
394,한국교통안전공단,도로자격(화물·버스·택시·정밀),"사업용자격증(화물,버스,택시) 수험용 참고자료는 어디서 확인할수 있나요?","■ 사업용운전자격(화물, 버스, 택시)의 수험용 참고자료는 자료실에서 확인 가능합니다.
 1. 위치 : 고객지원 → 자료실(화물, 버스, 택시)",2025-09-09
373,한국교통안전공단,자동차검사,책임보험 미가입시 검사가 불가능한지?,"「자동차관리법 시행규칙」 제77조에서 정기검사를 받으려는 자는 다음 각 호의 서류를 자동차검사대행자 또는 지정정비사업자에게 제출하고 해당 자동차를 제시해야 한다. 다만, 자동차검사대행자 또는 지정정비사업자가 전산정보처리조직을 통하여 「자동차손해배상보장법」 제5조에 따른 보험 등(이하 이 조에서 “보험등”이라 한다)의 가입 여부를 확인할 수 있는 경우에는 제2호의 보험등의 가입증명서를 제출한 것으로 본다. 라고 규정하고 있으므로 보험가입을 하여야 검사진행이 가능합니다.",2025-09-09
104,한국교통안전공단,드론안전,"같은 종류 비행장치(예, 무인멀티콥터)에 대한 1종 조종자 증명을 취득하면 2종이나 3종 조종자 증명을 별도로 취득하여 하나요?","아닙니다. 1종을 취득하면 2종, 3종 및 4종 기체에 대한 운용이 가능합니다. 상위 종(Class)에 대한 조종자 증명의 업무범위에 하위 종(Class)에 대한 조종자 증명의 업무범위가 포함되기 때문입니다.",2025-08-29
226,한국교통안전공단,철도안전,신체검사 판정서 및 적성검사 판정서 발급은 어떻게 하나요?,"저희 한국교통안전공단은 철도종사자 신체검사 판정서 및 적성검사 판정서를 발급하지 않습니다.
신체검사 판정서는 신체검사를 받으신 병원에서, 적성검사 판정서는 적성검사를 받으신 코레일 휴먼안전센터 (http://kra.korail.com)에서 발급을 받으실 수 있습니다.

자세한 사항은 해당 기관으로 문의 부탁드립니다.",2025-09-10
422,한국교통안전공단,자동차튜닝,튜닝검사예약은 어디서 하나요?,"튜닝검사 예약은 사이버검사소 내 자동차 검사예약-검사차량조회/예약-기타검사에서 예약이 가능하며 공단콜센터로 연락을 하시어 유선으로 예약을 진행하실수도 있습니다.
- PC, 휴대폰 : https://www.cyberts.kr/cp/pvr/prm/readCpPvrPrsecResveMainView.do
- 전화 : 콜센터 (1577-0990)",2025-08-26
18,한국교통안전공단,도로안전,개인택시면허 양수요건 교통안전교육 신청은 어떻게 하나요?,"■ 교육신청은 100% 인터넷 접수로 진행되며, 아래 교육 접수 홈페이지를 통해 신청가능합니다
* 인터넷 접수 홈페이지 : https://tslms.kotsa.or.kr
■ 교육신청 절차
1. 교통안전체험교육센터 홈페이지 회원가입(공단 대표홈페이지와 별도)
2. 로그인 후 교육신청일에 인터넷 접수 기타 궁금하신 사항은 홈페이지나 상주센터(054-530-0100), 화성센터(031-8053-9800)로 문의하여 주시기 바랍니다.
* 교육 신청에 대한 자세한 사항은 홈페이지 내 [고객센터] - [공지사항] 게시물 중 '접수 매뉴얼'에서도 확인할 수 있습니다.",2025-09-09
425,한국교통안전공단,일반공통,나의 민원을 확인/취하 하고 싶어요,"공단 온라인 민원창구는 국민권익위원회에서 운영하는 ""국민신문고""로 사용하여 운영 중입니다.

국민신문고를 통해 신청한 민원 확인, 취하는 국민신문고 홈페이지에서 확인하여 진행하여 주시기 바랍니다.

■ 국민신문고 누리집: http://www.epeople.go.kr
■ 국민신문고 시스템 이용 관련 문의 : 국민신문고 콜센터 1600-8172(유료, 평일 09:00~18:00)

※ 공단 자체 운영 창구였던 ""고객의 소리""신청서비스는 25년 2월 27일부터 중단됨
 - 신청자 개인정보 제공기간(""고객의 소리"" 등록 90일 이내) 이 만료됨에 따라 문의내역은 조회 불가",2025-09-10
